PlotID,Thinned,Burned,Year,meanVPD_hPa_Dry.Summer,meanVPD_hPa_Fall,meanVPD_hPa_Monsoon.Summer,meanVPD_hPa_Spring,meanVPD_hPa_Winter,SWA_mm_000to150_cm_Dry.Summer,SWA_mm_000to150_cm_Fall,SWA_mm_000to150_cm_Monsoon.Summer,SWA_mm_000to150_cm_Spring,SWA_mm_000to150_cm_Winter
AS_1_1_1,0,0,2021,16.588737365871925,5.550729842679108,10.837452681240292,5.926634781094588,3.446782736600958,28.99793793445827,109.82980138149772,91.69142095870627,98.41510148351948,72.34005391335093
AS_1_1_1,0,0,2022,NA,NA,NA,NA,3.5207748233664122,NA,NA,NA,NA,104.6181140487875
AS_1_1_10,0,0,1980,11.349445968117388,5.500739644414284,12.38323348902161,4.335269654236535,3.09219804240231,48.96569894048654,50.1991898784209,34.41684267253371,54.168385074754056,33.53375015297857
AS_1_1_10,0,0,1981,12.315391373868932,5.370330677139871,10.66007596534407,5.099627478028612,4.023161138247198,37.6127475227052,80.76922177037562,53.051545294187186,114.08483002409686,67.21413710817043
AS_1_1_10,0,0,1982,11.059265431724569,4.81116157988487,10.57744223711857,4.7228715327490125,3.3466575983301805,40.65214825349078,98.12292958212602,74.16074428793716,107.50256957560158,113.86191678244417
AS_1_1_10,0,0,1983,10.84445408751821,4.871756050324688,10.84228630056657,3.9282154151547326,3.1252197943822035,56.25752310304844,108.4138794354522,74.75752391430017,111.03705577976483,121.47420914545562
AS_1_1_10,0,0,1984,12.973779519444138,4.380991345266582,10.40537231152435,6.397632542904358,3.3650873791791516,49.59556552039304,115.8890385288665,78.80217118785987,106.44663059800412,100.9885633069335
AS_1_1_10,0,0,1985,12.221953277365015,4.719685167757219,10.665602149712608,4.943972542695368,2.987238943981035,56.919965590342194,116.97270438538625,55.51932639186554,108.24404000081452,110.13760787285753
AS_1_1_10,0,0,1986,12.637686573959868,4.501892837745551,9.585399579455775,5.5790182640242625,3.7986736445104285,30.38569574081159,115.01479077247268,65.56224059708279,108.13983518332242,118.39371223708547
AS_1_1_10,0,0,1987,11.3182026421832,5.265197373319809,10.61891801143085,4.912162842888698,2.8511728084374535,49.558224959137306,100.76297143862463,71.56093549417021,112.09846270134747,121.79014759412871
AS_1_1_10,0,0,1988,12.269272942836523,5.616831107226251,9.108852022660797,6.278303614736776,3.337416353445942,53.42044173668479,82.37572793831687,81.13319618458492,111.21524423746925,114.47970631400963
AS_1_1_10,0,0,1989,14.229568219578821,5.239721688675119,12.330125020300104,7.179708571845863,3.4547830153423074,29.438678035461866,44.43406770861534,37.01641700878856,97.32348273784027,73.88868354302498
AS_1_1_10,0,0,1990,13.834331278292224,5.2075240325313885,9.859404096029287,6.474727411935676,3.4564059543663017,10.404671684115378,109.2089638639038,53.190545505223966,38.85538600810807,34.03225413640384
AS_1_1_10,0,0,1991,10.916477426060677,5.317690336956552,12.22179587731737,4.6737752678183915,3.1861758637047664,38.78693965525815,31.114082859058243,18.669028171674075,110.79208885826048,121.84000866872893
AS_1_1_10,0,0,1992,8.22586004738113,4.995404453922537,9.346134313756469,5.953484900192476,2.9212314791766647,89.43012663059432,89.0887586510291,79.19992512581362,99.4271070914836,75.56698642484562
AS_1_1_10,0,0,1993,13.289264328675834,4.864770947507533,13.69935973556162,5.279434867912236,2.920941583982109,35.645043783038574,83.4034813013358,27.31101076993209,105.35582440926102,99.51018514563835
AS_1_1_10,0,0,1994,14.24181558204296,4.655662616422184,12.220079217490046,5.948277433735579,3.481082906199678,34.18383129490131,111.68594302937545,56.875192815386065,105.68043227421983,108.17935522843987
AS_1_1_10,0,0,1995,11.161619647800393,6.18601691611844,13.730843809293123,4.9541435873458415,3.4929949507945564,36.26674072898904,79.71425851311447,36.46237783681225,106.3227174884123,117.0488282122812
AS_1_1_10,0,0,1996,15.988040204645905,5.110093434454754,11.51464139202954,8.459561425630426,4.244270453033203,8.715019923696085,59.57953193717921,29.89165441727977,67.6305409116018,78.77289307624396
AS_1_1_10,0,0,1997,13.925639172939103,5.294789860865904,12.22957733936668,6.074753809021647,3.217841030563361,35.99181345480716,88.28882133661182,35.12863347585532,102.6463975242303,101.31376767819384
AS_1_1_10,0,0,1998,11.847822786140972,5.514412841297116,13.168043892125766,4.794868121534967,3.2788069908115394,40.994688982918795,45.08582709909152,14.554936457986964,113.54744342013954,123.29600911262422
AS_1_1_10,0,0,1999,12.920425779779771,6.633186709616966,9.765624704836945,7.476471261251073,5.43699839775706,31.41591612591243,90.76160589634812,92.51168453633413,80.76024015780713,88.19504416973045
AS_1_1_10,0,0,2000,15.989129290442047,4.3462736187397955,12.661800891973229,7.8631655373632645,4.888303488268805,14.812890822223029,104.29861504324872,35.259018434168375,73.63594228216533,70.31000638724987
AS_1_1_10,0,0,2001,12.642628058124776,5.970324159861606,10.3513694479282,5.50263101815469,3.3934685324668665,56.96468261743596,37.20489548893058,47.79870640339692,111.19815801370994,114.480032816529
AS_1_1_10,0,0,2002,16.028627413026992,5.029681529823131,13.10740707472995,8.889488564950659,3.671298734592227,1.1110550008203688,49.76861963338452,33.22918683432177,27.470320239050245,29.65657780913368
AS_1_1_10,0,0,2003,14.647846720728703,5.845860131282611,13.826007864385511,5.36833437980534,3.6304377685292297,28.690856427793822,101.84269616325516,70.24856039760206,107.80625409265559,78.33958591995616
AS_1_1_10,0,0,2004,13.599618134175566,4.645529355976269,13.1661074400068,5.896354240400536,3.288603769988656,38.92630649486437,32.27866499204493,15.373554848367432,107.17875323647198,104.44995163918762
AS_1_1_10,0,0,2005,12.023596043558719,5.7933620364194445,13.314667778528285,4.742712073533022,3.296089949281283,52.04307227916998,68.49231227184431,47.43502908640365,112.5798561314553,72.02517692348195
AS_1_1_10,0,0,2006,15.577404645127988,5.152153314461858,10.899815673330616,7.033003465372394,5.2668865378256084,16.64692309030276,109.32618286896243,80.33122936095789,61.918819668875045,58.10114741929198
AS_1_1_10,0,0,2007,15.512974689901233,6.125295335733921,11.722322249609725,7.500942465401794,3.157715743911554,13.781779194887662,72.83311798612615,81.89387971605824,82.83359629903761,96.68027118879927
AS_1_1_10,0,0,2008,14.734006231815783,5.626948493895158,10.408334815508882,5.679919671026945,3.008735871779223,26.830755642382243,73.58101433982003,57.10482298568984,96.42393200842963,119.92978609587867
AS_1_1_10,0,0,2009,14.166010145768857,5.612768786002331,14.446963961082737,6.79010264346972,3.480779201871693,28.8266677464769,14.47847494146183,11.988128163523708,104.74641263045369,100.83611092385712
AS_1_1_10,0,0,2010,12.670819992090687,5.334203984419647,11.152906144748625,4.659006669498652,2.8606515381753748,48.59693309478693,71.66496013390432,85.13392235942015,65.6923058536854,25.637690533388863
AS_1_1_10,0,0,2011,14.512844796759818,5.206373811886362,11.572724958666617,8.24104359622732,3.5838648258280505,19.716683417555362,60.77922579652628,40.87480420321453,85.66179736698558,65.28504845244895
AS_1_1_10,0,0,2012,16.295295844617105,6.419584918597348,12.27641817501941,8.466917929800507,3.400053644956836,15.938026053763492,25.49792940694754,41.435637952829026,83.88836025120413,70.4968087199427
AS_1_1_10,0,0,2013,15.637261007823156,4.95102758543061,10.519297958168773,6.293761223660122,3.2213573530029196,25.12447029570488,91.46887934725969,76.40148319839281,82.43048164955944,36.43870270756834
AS_1_1_10,0,0,2014,15.05351933924379,5.701025546548728,11.053006415165278,7.343854934157984,3.9284451400156004,16.401567378833846,114.9042255740065,57.88567349978499,94.97604858766768,108.79715078711844
AS_1_1_10,0,0,2015,11.653872994614833,5.023249881698936,9.062431553353571,6.250239444133685,3.7183129064334555,54.26110473040719,120.09378814594386,93.33158564795944,97.94937464945654,121.728166459544
AS_1_1_10,0,0,2016,12.951738149814423,5.923215738063171,10.620315501870179,6.993851325847078,3.5989796326222643,51.19232276694993,88.55486725944259,53.15270592160822,96.99295531091134,122.15132303225262
AS_1_1_10,0,0,2017,14.726361170928895,7.00229485240264,11.290877155031648,6.168066758347093,3.861850795454917,27.89638151332,65.81623216509529,73.99356478207926,106.89182786023903,124.93354734349704
AS_1_1_10,0,0,2018,15.722724791836798,4.518532008564409,10.958944449174485,6.382607819564512,4.551112579943066,21.615401481906,116.26884262391822,97.7142463543891,101.8422512281381,61.90171001352787
AS_1_1_10,0,0,2019,11.13456925793135,5.4683759883255485,13.732233014123223,5.245592528939441,3.0069962730897415,33.67024088603222,32.34999277526346,23.868866831998513,101.60703647369796,116.72894240308709
AS_1_1_10,0,0,2020,15.298053122711975,6.880333124561912,16.78039974763795,5.758712049586661,3.3323366680162256,24.25754029578259,28.993807630223795,11.04929991345118,102.10554821466147,75.1655765437108
AS_1_1_10,0,0,2021,16.588737365871925,5.550729842679108,10.837452681240292,5.926634781094588,3.446782736600958,20.43088728071371,105.1420760375973,90.27726255172075,96.84605129229152,69.51453268213116
AS_1_1_10,0,0,2022,NA,NA,NA,NA,3.5207748233664122,NA,NA,NA,NA,97.58753647862417
AS_1_1_11,0,0,1980,11.349445968117388,5.500739644414284,12.38323348902161,4.335269654236535,3.09219804240231,46.44778131163359,39.028245985254166,33.572805990335844,52.64589517957079,32.243734919578266
AS_1_1_11,0,0,1981,12.315391373868932,5.370330677139871,10.66007596534407,5.099627478028612,4.023161138247198,33.58582467577319,61.75855416895912,50.083724014628366,84.8272810543813,48.84783933355163
AS_1_1_11,0,0,1982,11.059265431724569,4.81116157988487,10.57744223711857,4.7228715327490125,3.3466575983301805,36.44997744341813,87.76464001616952,68.98675410347076,97.3776614262136,76.08492912700122
AS_1_1_11,0,0,1983,10.84445408751821,4.871756050324688,10.84228630056657,3.9282154151547326,3.1252197943822035,54.9472652038337,105.31447800839143,65.93268422430938,103.75241596565422,110.63082595302026
AS_1_1_11,0,0,1984,12.973779519444138,4.380991345266582,10.40537231152435,6.397632542904358,3.3650873791791516,48.98917881476267,115.06611412565479,79.12649393134983,106.17288254824796,94.62398503185736
AS_1_1_11,0,0,1985,12.221953277365015,4.719685167757219,10.665602149712608,4.943972542695368,2.987238943981035,52.159586311702924,115.00370858684705,51.24089473424205,105.59344137900564,105.80881122589949
AS_1_1_11,0,0,1986,12.637686573959868,4.501892837745551,9.585399579455775,5.5790182640242625,3.7986736445104285,24.236333943804265,113.53764872926908,59.44035586193035,106.8137157060335,118.6349403338895
AS_1_1_11,0,0,1987,11.3182026421832,5.265197373319809,10.61891801143085,4.912162842888698,2.8511728084374535,47.12290051182807,97.64812481800817,71.54913939967568,110.49438770811966,120.53580342847069
AS_1_1_11,0,0,1988,12.269272942836523,5.616831107226251,9.108852022660797,6.278303614736776,3.337416353445942,52.178237213469934,76.06093600589007,76.95848496198496,110.4596898834907,113.54593554434857
AS_1_1_11,0,0,1989,14.229568219578821,5.239721688675119,12.330125020300104,7.179708571845863,3.4547830153423074,21.788179069154413,29.25668707473703,34.52532218539703,92.85793782786398,65.22266556788252
AS_1_1_11,0,0,1990,13.834331278292224,5.2075240325313885,9.859404096029287,6.474727411935676,3.4564059543663017,5.584194791761334,89.08935720053218,46.453570815111014,18.477269640581312,11.66451953116824
AS_1_1_11,0,0,1991,10.916477426060677,5.317690336956552,12.22179587731737,4.6737752678183915,3.1861758637047664,32.10081927733603,24.871145833781124,16.49976644145596,102.41120040923316,105.57626106838761
AS_1_1_11,0,0,1992,8.22586004738113,4.995404453922537,9.346134313756469,5.953484900192476,2.9212314791766647,79.15340661539031,79.16033885746678,73.17170029063767,96.84433604185395,67.26502292824259
AS_1_1_11,0,0,1993,13.289264328675834,4.864770947507533,13.69935973556162,5.279434867912236,2.920941583982109,31.50208029182267,69.86424715542455,26.877958262132662,102.11683427096261,85.90434240388774
AS_1_1_11,0,0,1994,14.24181558204296,4.655662616422184,12.220079217490046,5.948277433735579,3.481082906199678,32.57584398045088,109.59681987176339,56.323205590612,99.91596316510687,90.9431618595115
AS_1_1_11,0,0,1995,11.161619647800393,6.18601691611844,13.730843809293123,4.9541435873458415,3.4929949507945564,29.574445472476253,62.389444674577355,34.42835779227796,103.82468717565851,121.12466767035195
AS_1_1_11,0,0,1996,15.988040204645905,5.110093434454754,11.51464139202954,8.459561425630426,4.244270453033203,2.8086155667146113,36.80228122824066,22.5394530192887,34.601140278179194,52.63790770527616
AS_1_1_11,0,0,1997,13.925639172939103,5.294789860865904,12.22957733936668,6.074753809021647,3.217841030563361,32.0400044760341,66.12467765803208,29.974959381206368,95.631019616784,75.46490921670392
AS_1_1_11,0,0,1998,11.847822786140972,5.514412841297116,13.168043892125766,4.794868121534967,3.2788069908115394,45.63152194808007,43.80319743664664,15.681359439056006,110.84845588577178,103.27855399405188
AS_1_1_11,0,0,1999,12.920425779779771,6.633186709616966,9.765624704836945,7.476471261251073,5.43699839775706,19.30337408904014,83.2420418052196,90.02085528530873,65.37145399704751,80.00147761354718
AS_1_1_11,0,0,2000,15.989129290442047,4.3462736187397955,12.661800891973229,7.8631655373632645,4.888303488268805,7.425783165051284,98.41473949030058,32.96970302319449,56.71000476613552,54.2534536372577
AS_1_1_11,0,0,2001,12.642628058124776,5.970324159861606,10.3513694479282,5.50263101815469,3.3934685324668665,56.34128106844861,19.343702971134014,42.61504121535539,111.18096002680919,116.40267535916986
AS_1_1_11,0,0,2002,16.028627413026992,5.029681529823131,13.10740707472995,8.889488564950659,3.671298734592227,1.2998000408239685,32.17619531420224,28.91184296104071,9.205498709282455,9.128288529982093
AS_1_1_11,0,0,2003,14.647846720728703,5.845860131282611,13.826007864385511,5.36833437980534,3.6304377685292297,22.72135986085942,95.33908499248359,67.0812542157535,102.19926156244075,50.22391400795293
AS_1_1_11,0,0,2004,13.599618134175566,4.645529355976269,13.1661074400068,5.896354240400536,3.288603769988656,33.76201851927424,25.307622085141727,16.239591887484696,105.11010077081501,102.12929275181712
AS_1_1_11,0,0,2005,12.023596043558719,5.7933620364194445,13.314667778528285,4.742712073533022,3.296089949281283,47.40383701203403,50.35572180191751,44.96117718849307,114.84192050856674,62.90608970989677
AS_1_1_11,0,0,2006,15.577404645127988,5.152153314461858,10.899815673330616,7.033003465372394,5.2668865378256084,4.273582192898592,100.18497604971502,79.09993688872903,30.016228849907357,32.58033692355152
AS_1_1_11,0,0,2007,15.512974689901233,6.125295335733921,11.722322249609725,7.500942465401794,3.157715743911554,10.934741114992299,69.42858407940786,81.44055656457923,77.23563307789416,90.50665678843146
AS_1_1_11,0,0,2008,14.734006231815783,5.626948493895158,10.408334815508882,5.679919671026945,3.008735871779223,24.627171656201547,67.75051540873432,55.12702963102399,96.63807900438152,118.91623404996001
AS_1_1_11,0,0,2009,14.166010145768857,5.612768786002331,14.446963961082737,6.79010264346972,3.480779201871693,30.687501430022344,14.25305318711589,13.25463203563077,106.26805692431064,86.1793169398546
AS_1_1_11,0,0,2010,12.670819992090687,5.334203984419647,11.152906144748625,4.659006669498652,2.8606515381753748,47.214628803827615,69.06603242417354,84.85573239296295,57.416711321913404,25.326377426157414
AS_1_1_11,0,0,2011,14.512844796759818,5.206373811886362,11.572724958666617,8.24104359622732,3.5838648258280505,16.79487865012482,53.64810883624767,38.67622809878628,80.70336224474124,60.667836945069524
AS_1_1_11,0,0,2012,16.295295844617105,6.419584918597348,12.27641817501941,8.466917929800507,3.400053644956836,12.156927096617604,20.000310658607795,40.5634005076017,72.26203621370364,59.41725530619362
AS_1_1_11,0,0,2013,15.637261007823156,4.95102758543061,10.519297958168773,6.293761223660122,3.2213573530029196,24.23332883473235,89.66214901856614,74.96207170110674,79.61640326259375,30.138037662947777
AS_1_1_11,0,0,2014,15.05351933924379,5.701025546548728,11.053006415165278,7.343854934157984,3.9284451400156004,17.582391079061388,113.01715646549061,56.051528137254714,96.81586391734284,106.5929652757984
AS_1_1_11,0,0,2015,11.653872994614833,5.023249881698936,9.062431553353571,6.250239444133685,3.7183129064334555,55.42154167972746,118.77115521479689,89.66324830349168,102.32688946625177,121.20723987375649
AS_1_1_11,0,0,2016,12.951738149814423,5.923215738063171,10.620315501870179,6.993851325847078,3.5989796326222643,49.75158446077209,83.04939932446736,51.57095073791335,95.60346947920593,121.24988877811431
AS_1_1_11,0,0,2017,14.726361170928895,7.00229485240264,11.290877155031648,6.168066758347093,3.861850795454917,29.50256571197652,62.25891437713251,73.7930289841742,108.28544669596697,122.9407379428919
AS_1_1_11,0,0,2018,15.722724791836798,4.518532008564409,10.958944449174485,6.382607819564512,4.551112579943066,20.5868769399278,115.43025581238477,97.35333759952391,99.99722178442593,50.63985028224821
AS_1_1_11,0,0,2019,11.13456925793135,5.4683759883255485,13.732233014123223,5.245592528939441,3.0069962730897415,34.38644524723388,28.17455052942142,24.498381095875295,100.40431171387549,110.97481751610503
AS_1_1_11,0,0,2020,15.298053122711975,6.880333124561912,16.78039974763795,5.758712049586661,3.3323366680162256,24.4061006488757,28.726244200391836,11.54649535912948,101.7551195336247,61.95764637290701
AS_1_1_11,0,0,2021,16.588737365871925,5.550729842679108,10.837452681240292,5.926634781094588,3.446782736600958,17.875196431504044,103.94194672525227,89.96575889899174,87.60322005884379,62.74459716063597
AS_1_1_11,0,0,2022,NA,NA,NA,NA,3.5207748233664122,NA,NA,NA,NA,95.17181048400018
AS_1_1_12,0,0,1980,11.349445968117388,5.500739644414284,12.38323348902161,4.335269654236535,3.09219804240231,44.07989280119033,27.594539447079395,27.255307410390763,52.398949051092,31.09699364756149
AS_1_1_12,0,0,1981,12.315391373868932,5.370330677139871,10.66007596534407,5.099627478028612,4.023161138247198,25.81050779510622,41.15753252535443,42.491944689681795,59.7019664324067,30.069493988297346
AS_1_1_12,0,0,1982,11.059265431724569,4.81116157988487,10.57744223711857,4.7228715327490125,3.3466575983301805,57.212798772160305,64.35083028653187,64.58207918559663,64.70767223663898,41.027824872501974
AS_1_1_12,0,0,1983,10.84445408751821,4.871756050324688,10.84228630056657,3.9282154151547326,3.1252197943822035,52.202912023346435,102.26801423998151,55.759287516867694,70.99740944421302,68.29543845455034
AS_1_1_12,0,0,1984,12.973779519444138,4.380991345266582,10.40537231152435,6.397632542904358,3.3650873791791516,53.03825122660349,115.54042223036552,77.64652352315767,108.65750470134806,89.51678495470001
AS_1_1_12,0,0,1985,12.221953277365015,4.719685167757219,10.665602149712608,4.943972542695368,2.987238943981035,49.008614552930666,112.04164769974888,45.17298698249681,102.26531364044288,105.31129552904095
AS_1_1_12,0,0,1986,12.637686573959868,4.501892837745551,9.585399579455775,5.5790182640242625,3.7986736445104285,24.667424124163293,102.5649458201468,48.823489168989255,111.99646484283134,116.42798831674564
AS_1_1_12,0,0,1987,11.3182026421832,5.265197373319809,10.61891801143085,4.912162842888698,2.8511728084374535,42.59108742699835,94.4506397724827,71.31828429533152,110.8145570159356,120.32705324723028
AS_1_1_12,0,0,1988,12.269272942836523,5.616831107226251,9.108852022660797,6.278303614736776,3.337416353445942,59.4348056825467,68.25395613081737,71.36112149334066,119.49602636708806,114.18115142333087
AS_1_1_12,0,0,1989,14.229568219578821,5.239721688675119,12.330125020300104,7.179708571845863,3.4547830153423074,18.071704205222797,17.7303558523971,33.96291619995757,90.76213777013915,55.30000012143456
AS_1_1_12,0,0,1990,13.834331278292224,5.2075240325313885,9.859404096029287,6.474727411935676,3.4564059543663017,7.951181358568301,74.04604367125837,43.063100145924686,15.680196751837249,6.989391404639126
AS_1_1_12,0,0,1991,10.916477426060677,5.317690336956552,12.22179587731737,4.6737752678183915,3.1861758637047664,37.193689222379255,22.73554093488901,14.926543125375856,109.52849536905238,87.03393332128023
